perturbagen	entrez_gene_id	z_score	symbol	status	direction	nlog10_bonferroni_pval
1316	9217	5.352	VAPB	measured	up	4.070
1316	7407	-4.900	VARS	imputed	down	2.206
1316	10493	12.341	VAT1	measured	up	31.273
1316	79609	-4.853	VCPKMT	imputed	down	2.103
1316	7436	4.967	VLDLR	imputed	up	2.355
1316	55737	5.060	VPS35	imputed	up	2.565
1316	27183	4.611	VPS4A	imputed	up	1.585
1316	9605	4.844	VPS9D1	imputed	up	2.083
1316	7443	-6.568	VRK1	imputed	down	6.480
1316	81556	-7.282	VWA9	imputed	down	8.671
1316	11169	-6.304	WDHD1	imputed	down	5.725
1316	55759	-6.625	WDR12	imputed	down	6.647
1316	57418	-4.799	WDR18	imputed	down	1.985
1316	10885	-8.222	WDR3	imputed	down	11.886
1316	23160	-4.637	WDR43	imputed	down	1.639
1316	54521	6.305	WDR44	imputed	up	5.728
1316	9277	-6.024	WDR46	imputed	down	4.957
1316	22911	7.570	WDR47	imputed	up	9.616
1316	84942	-5.532	WDR73	imputed	down	3.687
1316	79084	-5.615	WDR77	imputed	down	3.894
1316	23038	4.735	WDTC1	measured	up	2.669
1316	55884	5.333	WSB2	imputed	up	3.203
1316	8089	-5.860	YEATS4	imputed	down	4.522
1316	56252	-4.599	YLPM1	imputed	down	1.560
1316	7533	6.518	YWHAH	imputed	up	6.335
1316	7534	5.801	YWHAZ	imputed	up	4.369
1316	9841	-4.536	ZBTB24	imputed	down	1.429
1316	84243	4.812	ZDHHC18	imputed	up	2.013
1316	7538	11.145	ZFP36	measured	up	25.130
1316	9203	-4.829	ZMYM3	imputed	down	2.050
1316	7738	-4.981	ZNF184	imputed	down	2.387
1316	57209	-5.266	ZNF248	imputed	down	3.043
1316	7596	-5.214	ZNF45	imputed	down	2.921
1316	25888	-5.229	ZNF473	imputed	down	2.956
1316	27332	-5.185	ZNF638	imputed	down	2.853
1316	55657	-7.874	ZNF692	imputed	down	10.652
1316	11130	-8.054	ZWINT	imputed	down	11.284
1316	7791	4.832	ZYX	imputed	up	2.057
1326	8091	4.450	HMGA2	measured	up	2.076
1326	8870	6.256	IER3	measured	up	6.413
1326	3553	4.942	IL1B	measured	up	3.121
1326	10962	4.893	MLLT11	measured	up	3.013
1326	4312	7.690	MMP1	measured	up	10.842
1349	8574	-4.277	AKR7A2	measured	down	1.732
1349	54438	4.553	GFOD1	measured	up	2.286
1349	3240	4.609	HP	imputed	up	1.581
1349	9653	4.269	HS2ST1	measured	up	1.717
1349	85377	6.824	MICALL1	measured	up	8.063
1349	5743	4.153	PTGS2	measured	up	1.494
1362	5588	4.542	PRKCQ	measured	up	2.264
1363	55256	-4.564	ADI1	measured	down	2.309
1363	9143	4.395	SYNGR3	measured	up	1.965
1363	7018	5.265	TF	imputed	up	3.041
1374	10551	5.346	AGR2	imputed	up	3.234
1374	54205	-4.882	CYCS	measured	down	2.988
1374	2697	-5.983	GJA1	imputed	down	4.847
1374	5927	6.544	KDM5A	measured	up	7.232
1374	5331	4.514	PLCB3	measured	up	2.206
1374	23029	-4.323	RBM34	measured	down	1.822
1374	6676	5.068	SPAG4	measured	up	3.405
1385	85236	4.394	HIST1H2BK	measured	up	1.963
1385	5743	4.390	PTGS2	measured	up	1.955
1386	976	4.479	ADGRE5	measured	up	2.135
1386	22796	-4.147	COG2	measured	down	1.482
1386	6616	6.897	SNAP25	measured	up	8.284
1386	29978	4.196	UBQLN2	measured	up	1.576
1388	54442	4.564	KCTD5	measured	up	2.309
1398	9903	4.855	KLHL21	measured	up	2.929
1398	57192	4.224	MCOLN1	measured	up	1.629
1398	4208	4.295	MEF2C	measured	up	1.767
1398	5111	-6.290	PCNA	measured	down	6.508
1398	5331	6.305	PLCB3	measured	up	6.550
1398	5971	4.837	RELB	measured	up	2.890
1399	55256	-5.778	ADI1	measured	down	5.131
1399	1026	6.830	CDKN1A	measured	up	8.081
1399	11200	-4.114	CHEK2	measured	down	1.420
1399	1301	4.485	COL11A1	imputed	up	1.325
1399	2171	-4.666	FABP5	imputed	down	1.701
1399	81544	4.817	GDPD5	measured	up	2.846
1399	3162	4.519	HMOX1	measured	up	2.216
1399	3988	-4.352	LIPA	measured	down	1.880
1399	4794	4.076	NFKBIE	measured	up	1.349
1399	5696	-5.803	PSMB8	measured	down	5.196
1399	6275	-6.324	S100A4	measured	down	6.603
1399	6277	-6.617	S100A6	imputed	down	6.624
1399	84617	4.559	TUBB6	measured	up	2.299
1406	976	5.763	ADGRE5	measured	up	5.093
1406	8312	4.723	AXIN1	measured	up	2.643
1406	1022	4.885	CDK7	measured	up	2.995
1406	1026	6.024	CDKN1A	measured	up	5.779
1406	1429	-5.048	CRYZ	measured	down	3.360
1406	8727	-5.109	CTNNAL1	measured	down	3.499
1406	11072	-4.498	DUSP14	measured	down	2.173
1406	1846	-4.257	DUSP4	measured	down	1.693
1406	79071	5.572	ELOVL6	measured	up	4.609
1406	4303	5.509	FOXO4	measured	up	4.452
1406	81544	6.529	GDPD5	measured	up	7.189
1406	2745	6.358	GLRX	measured	up	6.699
1406	3508	4.825	IGHMBP2	measured	up	2.864
1406	8821	-4.190	INPP4B	measured	down	1.564
1406	25874	-5.292	MPC2	measured	down	3.927
1406	8204	-5.530	NRIP1	measured	down	4.504
1406	5468	-4.454	PPARG	measured	down	2.084
1406	5829	-6.261	PXN	measured	down	6.427
1406	5836	-4.315	PYGL	measured	down	1.807
1406	5985	-5.129	RFC5	measured	down	3.545
1406	6277	-6.205	S100A6	imputed	down	5.450
1406	6304	4.599	SATB1	measured	up	2.382
1406	7074	5.342	TIAM1	measured	up	4.046
1406	23670	-7.322	TMEM2	measured	down	9.622
1406	7296	-11.181	TXNRD1	measured	down	25.306
1407	328	-5.579	APEX1	imputed	down	3.804
1407	29082	-4.706	CHMP4A	measured	down	2.607
1407	2109	-5.221	ETFB	measured	down	3.759
1407	6192	-7.614	RPS4Y1	imputed	down	9.763
1429	25966	5.198	C2CD2	measured	up	3.706
1429	9854	5.331	C2CD2L	measured	up	4.020
1429	874	4.643	CBR3	measured	up	2.474
1429	2624	4.057	GATA2	measured	up	1.313
1429	9518	-4.613	GDF15	imputed	down	1.589
1429	29911	5.517	HOOK2	measured	up	4.472
1429	65123	5.064	INTS3	measured	up	3.396
1429	5836	-6.013	PYGL	measured	down	5.749
1429	23378	4.405	RRP8	measured	up	1.985
1429	291	-4.751	SLC25A4	measured	down	2.703
1429	54407	-5.422	SLC38A2	imputed	down	3.417
1429	58472	4.167	SQRDL	measured	up	1.520
1431	55837	6.278	EAPP	measured	up	6.474
1431	7431	-4.802	VIM	imputed	down	1.992
1432	51599	-4.128	LSR	measured	down	1.446
1440	57761	-4.243	TRIB3	measured	down	1.666
1445	23406	-6.223	COTL1	imputed	down	5.500
1445	2146	-4.199	EZH2	measured	down	1.581
1445	3930	-4.187	LBR	measured	down	1.558
1445	6182	-4.395	MRPL12	measured	down	1.965
1445	51021	-4.136	MRPS16	measured	down	1.461
1445	4830	-6.403	NME1	imputed	down	6.005
1445	5096	-4.403	PCCB	measured	down	1.981
1445	5111	-6.097	PCNA	measured	down	5.976
1445	5223	-5.018	PGAM1	measured	down	3.292
1445	22827	-4.752	PUF60	measured	down	2.706
1445	5950	5.450	RBP4	imputed	up	3.486
1445	5982	-4.234	RFC2	measured	down	1.649
1445	6192	-6.066	RPS4Y1	imputed	down	5.070
1445	55620	4.218	STAP2	measured	up	1.618
1445	26520	-4.770	TIMM9	measured	down	2.744
1445	84617	-4.530	TUBB6	measured	down	2.239
1445	27338	-5.418	UBE2S	imputed	down	3.408
1452	1021	4.842	CDK6	measured	up	2.901
1452	1452	4.175	CSNK1A1	measured	up	1.535
1452	1500	-5.057	CTNND1	measured	down	3.380
1452	6273	4.627	S100A2	imputed	up	1.618
1452	6304	4.224	SATB1	measured	up	1.629
1452	57761	-4.992	TRIB3	measured	down	3.233
1453	1465	-4.189	CSRP1	measured	down	1.562
1453	1978	-4.560	EIF4EBP1	measured	down	2.301
1453	51021	-4.632	MRPS16	measured	down	2.451
1453	5223	-4.567	PGAM1	measured	down	2.315
1453	6192	-5.221	RPS4Y1	imputed	down	2.938
1453	58533	-4.272	SNX6	measured	down	1.722
1453	375346	4.330	TMEM110	measured	up	1.836
1454	51382	-5.733	ATP6V1D	measured	down	5.015
1454	1021	5.383	CDK6	measured	up	4.145
1454	79850	-6.309	FAM57A	measured	down	6.561
1454	9518	-6.593	GDF15	imputed	down	6.553
1454	2736	4.598	GLI2	measured	up	2.380
1454	9641	4.156	IKBKE	measured	up	1.499
1454	51116	-5.855	MRPS2	measured	down	5.331
1454	5111	-4.107	PCNA	measured	down	1.407
1454	6273	5.315	S100A2	imputed	up	3.160
1454	8835	4.228	SOCS2	measured	up	1.637
1454	26520	-6.152	TIMM9	measured	down	6.126
1454	56889	-4.305	TM9SF3	measured	down	1.787
1454	7153	-4.601	TOP2A	measured	down	2.386
1454	27338	-4.836	UBE2S	imputed	down	2.066
1454	29796	-4.834	UQCR10	imputed	down	2.061
1455	54442	7.057	KCTD5	measured	up	8.779
1455	23378	4.303	RRP8	measured	up	1.783
1456	8518	-5.515	IKBKAP	measured	down	4.467
1456	9903	6.349	KLHL21	measured	up	6.674
1456	29916	6.006	SNX11	measured	up	5.731
1456	6832	-4.241	SUPV3L1	measured	down	1.662
1456	10493	-4.605	VAT1	measured	down	2.394
1456	55893	-4.218	ZNF395	measured	down	1.618
1457	9625	4.666	AATK	imputed	up	1.701
1457	57406	5.353	ABHD6	measured	up	4.073
1457	79080	-5.081	CCDC86	measured	down	3.435
1457	9738	6.639	CCP110	measured	up	7.510
1457	55038	4.979	CDCA4	measured	up	3.204
1457	8837	4.808	CFLAR	measured	up	2.827
1457	1212	-4.079	CLTB	measured	down	1.354
1457	79947	4.205	DHDDS	measured	up	1.593
1457	2131	-5.319	EXT1	measured	down	3.991
1457	2886	-5.017	GRB7	measured	down	3.290
1457	29083	-5.496	GTPBP8	measured	down	4.420
1457	8520	-4.051	HAT1	measured	down	1.302
1457	85236	-6.020	HIST1H2BK	measured	down	5.768
1457	3508	5.658	IGHMBP2	measured	up	4.825
1457	79143	-4.771	MBOAT7	measured	down	2.746
1457	4331	5.186	MNAT1	measured	up	3.678
1457	51335	-4.492	NGRN	measured	down	2.161
1457	64943	-6.823	NT5DC2	measured	down	8.059
1457	4931	-4.311	NVL	measured	down	1.799
1457	5096	-4.430	PCCB	measured	down	2.035
1457	55011	-4.627	PIH1D1	measured	down	2.440
1457	5467	4.236	PPARD	measured	up	1.653
1457	55012	-4.225	PPP2R3C	measured	down	1.631
1457	200734	-5.363	SPRED2	measured	down	4.097
1457	7165	4.522	TPD52L2	measured	up	2.222
1457	57761	-6.257	TRIB3	measured	down	6.416
1457	80349	5.099	WDR61	measured	up	3.476
1457	7466	6.249	WFS1	measured	up	6.394
1457	7511	5.026	XPNPEP1	measured	up	3.310
1459	868	5.058	CBLB	measured	up	3.383
1459	9133	-4.102	CCNB2	measured	down	1.397
1459	991	-4.218	CDC20	measured	down	1.618
1459	2109	-4.075	ETFB	measured	down	1.347
1459	9518	-6.176	GDF15	imputed	down	5.370
1459	55008	5.343	HERC6	measured	up	4.049
1459	8821	4.331	INPP4B	measured	up	1.838
1459	5111	-4.223	PCNA	measured	down	1.628
1459	5300	-4.878	PIN1	measured	down	2.980
1459	55012	-4.635	PPP2R3C	measured	down	2.457
1459	23212	4.102	RRS1	measured	up	1.397
1459	91137	-4.423	SLC25A46	measured	down	2.021
1459	54733	-5.170	SLC35F2	measured	down	3.640
1459	6793	7.579	STK10	measured	up	10.468
1459	54881	-4.717	TEX10	measured	down	2.631
1460	57192	4.595	MCOLN1	measured	up	2.373
1468	25825	5.411	BACE2	measured	up	4.213
1468	25966	4.922	C2CD2	measured	up	3.077
1468	57192	4.292	MCOLN1	measured	up	1.762
1468	6304	6.182	SATB1	measured	up	6.208
1487	976	5.758	ADGRE5	measured	up	5.080
1487	1026	6.724	CDKN1A	measured	up	7.762
1487	8727	4.754	CTNNAL1	measured	up	2.710
1487	2048	4.611	EPHB2	measured	up	2.407
1487	2745	5.777	GLRX	measured	up	5.129
1487	2817	9.456	GPC1	measured	up	17.505
1487	10362	-4.093	HMG20B	measured	down	1.380
1487	3162	11.063	HMOX1	measured	up	24.732
1487	3383	6.250	ICAM1	measured	up	6.396
1487	10320	4.417	IKZF1	measured	up	2.009
1487	9903	4.347	KLHL21	measured	up	1.870
1487	4482	4.112	MSRA	measured	up	1.416
1487	9961	4.353	MVP	measured	up	1.882
1487	4864	7.638	NPC1	measured	up	10.666
1487	5111	-4.332	PCNA	measured	down	1.840
1487	5580	4.389	PRKCD	measured	up	1.953
1487	5627	10.035	PROS1	measured	up	19.980
1487	11098	-7.459	PRSS23	measured	down	10.069
1487	5971	5.156	RELB	measured	up	3.608
1487	22934	-4.325	RPIA	measured	down	1.826
1487	54733	4.297	SLC35F2	measured	up	1.771
1487	8878	6.047	SQSTM1	measured	up	5.841
1487	6793	4.116	STK10	measured	up	1.424
1487	6909	4.897	TBX2	measured	up	3.021
1487	57215	-4.226	THAP11	measured	down	1.633
1487	10190	-4.329	TXNDC9	measured	down	1.834
1487	7298	-4.619	TYMS	imputed	down	1.602
1487	7538	4.712	ZFP36	measured	up	2.620
1488	55008	4.783	HERC6	measured	up	2.772
1488	3162	4.452	HMOX1	measured	up	2.080
1488	3486	4.080	IGFBP3	measured	up	1.356
1488	11098	-5.721	PRSS23	measured	down	4.985
1488	5743	4.454	PTGS2	measured	up	2.084
1488	6277	-5.003	S100A6	imputed	down	2.436
1490	133	-7.040	ADM	imputed	down	7.904
1490	831	-4.479	CAST	measured	down	2.135
1490	2920	4.495	CXCL2	measured	up	2.167
1490	9093	-5.315	DNAJA3	measured	down	3.982
1490	1808	-5.768	DPYSL2	imputed	down	4.284
1490	55699	-4.793	IARS2	measured	down	2.794
1490	5331	4.589	PLCB3	measured	up	2.361
1490	6714	4.334	SRC	measured	up	1.844
1490	6793	4.070	STK10	measured	up	1.337
1493	25966	4.709	C2CD2	measured	up	2.614
1493	10007	4.327	GNPDA1	measured	up	1.830
1493	3162	4.461	HMOX1	measured	up	2.098
1493	9903	5.615	KLHL21	measured	up	4.716
1493	5529	-5.074	PPP2R5E	measured	down	3.419
1493	23378	4.451	RRP8	measured	up	2.078
1493	58472	4.787	SQRDL	measured	up	2.781
1493	8869	4.223	ST3GAL5	measured	up	1.628
1493	80746	4.199	TSEN2	measured	up	1.581
1509	991	-4.898	CDC20	measured	down	3.024
1509	1066	5.384	CES1	imputed	up	3.325
1509	9709	5.254	HERPUD1	measured	up	3.837
1509	3240	5.476	HP	imputed	up	3.549
1509	4925	4.056	NUCB2	measured	up	1.311
1509	5223	-5.222	PGAM1	measured	down	3.762
1509	6192	-4.755	RPS4Y1	imputed	down	1.890
1509	26872	6.089	STEAP1	imputed	up	5.132
1509	7018	7.207	TF	imputed	up	8.430
1509	7503	5.733	XIST	imputed	up	4.194
1513	79080	-4.601	CCDC86	measured	down	2.386
1513	991	-4.979	CDC20	measured	down	3.204
1513	51071	-4.360	DERA	measured	down	1.896
1513	9093	-4.415	DNAJA3	measured	down	2.005
1513	9709	4.218	HERPUD1	measured	up	1.618
1513	10112	-4.157	KIF20A	measured	down	1.501
1513	9903	4.359	KLHL21	measured	up	1.894
1513	3909	4.592	LAMA3	measured	up	2.367
1513	10046	5.416	MAMLD1	measured	up	4.225
1513	4925	4.494	NUCB2	measured	up	2.165
1513	79902	-4.967	NUP85	measured	down	3.177
1513	54681	4.778	P4HTM	measured	up	2.762
1513	7086	-4.568	TKT	imputed	down	1.496
1514	51024	-4.715	FIS1	measured	down	2.626
1514	7099	-4.248	TLR4	measured	down	1.676
1525	133	-6.941	ADM	imputed	down	7.597
1525	1917	-5.382	EEF1A2	imputed	down	3.321
1525	55699	-4.089	IARS2	measured	down	1.373
1525	54442	5.909	KCTD5	measured	up	5.473
1528	6622	4.098	SNCA	measured	up	1.390
1528	6697	-4.366	SPR	measured	down	1.907
1534	79143	-4.327	MBOAT7	measured	down	1.830
1537	991	-5.045	CDC20	measured	down	3.353
1537	10112	-4.313	KIF20A	measured	down	1.803
1537	3930	-4.765	LBR	measured	down	2.734
1537	4478	-5.189	MSN	imputed	down	2.863
1537	4864	4.319	NPC1	measured	up	1.814
1537	5111	-4.415	PCNA	measured	down	2.005
1537	23212	4.075	RRS1	measured	up	1.347
1537	84617	-4.375	TUBB6	measured	down	1.925
1543	3280	4.190	HES1	measured	up	1.564
1543	8870	-4.207	IER3	measured	down	1.597
1543	57192	4.868	MCOLN1	measured	up	2.958
1543	5743	-5.454	PTGS2	measured	down	4.317
1543	27244	5.224	SESN1	measured	up	3.766
1543	8869	4.176	ST3GAL5	measured	up	1.537
1543	25976	-7.781	TIPARP	measured	down	11.153
1571	23597	-4.301	ACOT9	measured	down	1.779
1571	727	4.603	C5	measured	up	2.390
1571	4118	6.207	MAL	imputed	up	5.455
1571	51203	-4.309	NUSAP1	measured	down	1.795
1571	11011	-4.662	TLK2	measured	down	2.514
1577	9212	-4.583	AURKB	measured	down	2.348
1577	25966	4.406	C2CD2	measured	up	1.987
1577	9093	-4.308	DNAJA3	measured	down	1.793
1577	55008	4.323	HERC6	measured	up	1.822
1577	9488	4.575	PIGB	measured	up	2.332
1577	23378	4.369	RRP8	measured	up	1.913
1591	55256	-4.137	ADI1	measured	down	1.463
1591	51021	-6.216	MRPS16	measured	down	6.302
1595	102	4.393	ADAM10	measured	up	1.961
1595	831	-7.477	CAST	measured	down	10.129
1595	8821	4.964	INPP4B	measured	up	3.170
1595	4118	4.477	MAL	imputed	up	1.309
1595	23378	4.786	RRP8	measured	up	2.779
1595	29916	5.617	SNX11	measured	up	4.721
1595	7088	-4.092	TLE1	measured	down	1.379
1602	2048	4.589	EPHB2	measured	up	2.361
1602	3157	-4.107	HMGCS1	measured	down	1.407
1602	3312	-4.246	HSPA8	measured	down	1.672
1602	10320	6.036	IKZF1	measured	up	5.811
1602	8243	-4.687	SMC1A	measured	down	2.567
1606	8312	5.324	AXIN1	measured	up	4.003
1606	64781	4.413	CERK	measured	up	2.001
1606	7866	-5.181	IFRD2	measured	down	3.666
1606	6273	5.166	S100A2	imputed	up	2.809
1611	25825	5.354	BACE2	measured	up	4.075
1612	5058	6.085	PAK1	measured	up	5.943
1612	5347	-4.225	PLK1	measured	down	1.631
1615	54504	4.665	CPVL	imputed	up	1.698
1615	1396	5.922	CRIP1	imputed	up	4.685
1616	16	-4.969	AARS	measured	down	3.182
1616	10057	9.211	ABCC5	measured	up	16.500
1616	171586	4.508	ABHD3	imputed	up	1.372
1616	57406	4.775	ABHD6	measured	up	2.755
1616	65057	-9.739	ACD	measured	down	18.697
1616	23597	-4.433	ACOT9	measured	down	2.042
1616	51	5.918	ACOX1	imputed	up	4.675
1616	8310	5.445	ACOX3	imputed	up	3.473
1616	8038	4.589	ADAM12	imputed	up	1.539
1616	128	-4.924	ADH5	measured	down	3.081
1616	84890	4.674	ADO	measured	up	2.539
1616	158	-5.031	ADSL	imputed	down	2.499
1616	3268	6.932	AGFG2	imputed	up	7.570
1616	178	6.310	AGL	measured	up	6.564
1616	10551	6.939	AGR2	imputed	up	7.591
1616	191	-4.477	AHCY	imputed	down	1.309
1616	54806	4.630	AHI1	imputed	up	1.625
1616	231	-5.091	AKR1B1	imputed	down	2.636
1616	8574	-6.019	AKR7A2	measured	down	5.765
1616	222	6.520	ALDH3B2	imputed	up	6.341
1616	4329	4.867	ALDH6A1	imputed	up	2.134
1616	51005	4.907	AMDHD2	measured	up	3.044
1616	51321	-4.962	AMZ2	imputed	down	2.344
1616	23357	4.672	ANGEL1	imputed	up	1.713
1616	312	4.820	ANXA13	imputed	up	2.031
1616	323	6.196	APBB2	measured	up	6.247
1616	328	-6.910	APEX1	imputed	down	7.502
1616	55937	5.279	APOM	imputed	up	3.074
1616	116985	4.676	ARAP1	imputed	up	1.722
1616	395	4.610	ARHGAP6	imputed	up	1.583
1616	405	4.931	ARNT	imputed	up	2.275
1616	10776	-4.362	ARPP19	measured	down	1.899
1616	25842	4.505	ASF1A	imputed	up	1.366
1616	439	-4.842	ASNA1	imputed	down	2.079
1616	22926	-4.577	ATF6	measured	down	2.336
1616	57194	6.567	ATP10A	imputed	up	6.477
1616	23120	5.459	ATP10B	imputed	up	3.508
1616	513	-4.598	ATP5D	imputed	down	1.558
1616	517	-4.895	ATP5G2	imputed	down	2.195
1616	9212	-6.413	AURKB	measured	down	6.855
1616	8312	5.767	AXIN1	measured	up	5.103
1616	29086	-5.620	BABAM1	imputed	down	3.907
1616	9531	-4.126	BAG3	measured	down	1.442
1616	10458	4.859	BAIAP2	imputed	up	2.116
1616	581	-6.572	BAX	measured	down	7.314
1616	64919	5.390	BCL11B	imputed	up	3.340
1616	596	4.184	BCL2	measured	up	1.553
1616	8678	-5.377	BECN1	measured	down	4.130
1616	51283	-5.803	BFAR	imputed	down	4.374
1616	8553	4.616	BHLHE40	measured	up	2.417
1616	682	-4.625	BSG	imputed	down	1.614
1616	695	5.854	BTK	measured	up	5.329
1616	122616	4.534	C14orf79	imputed	up	1.425
1616	56905	4.986	C15orf39	imputed	up	2.398
1616	28974	-4.939	C19orf53	imputed	down	2.293
1616	708	-9.195	C1QBP	imputed	down	15.614
1616	25966	9.161	C2CD2	measured	up	16.299
1616	9854	5.368	C2CD2L	measured	up	4.109
1616	26005	4.822	C2CD3	imputed	up	2.035
1616	54980	4.964	C2orf42	imputed	up	2.349
1616	725	5.411	C4BPB	imputed	up	3.391
1616	56951	-4.557	C5orf15	imputed	down	1.473
1616	51490	4.683	C9orf114	imputed	up	1.736
1616	51531	5.541	C9orf156	imputed	up	3.710
1616	796	4.784	CALCA	imputed	up	1.953
1616	797	5.470	CALCB	imputed	up	3.535
1616	79823	7.227	CAMKMT	imputed	up	8.494
1616	124583	-7.968	CANT1	measured	down	11.802
1616	823	4.982	CAPN1	measured	up	3.211
1616	57513	5.307	CASKIN2	imputed	up	3.141
1616	843	7.355	CASP10	measured	up	9.729
1616	835	5.413	CASP2	measured	up	4.217
1616	54897	6.140	CASZ1	imputed	up	5.271
1616	868	7.184	CBLB	measured	up	9.179
1616	25776	4.641	CBY1	imputed	up	1.648
1616	317762	5.613	CCDC85C	imputed	up	3.889
1616	440193	4.777	CCDC88C	imputed	up	1.938
1616	80212	9.225	CCDC92	measured	up	16.557
1616	8900	4.500	CCNA1	measured	up	2.177
1616	891	-6.829	CCNB1	measured	down	8.078
1616	899	4.226	CCNF	measured	up	1.633
1616	10309	5.662	CCNO	imputed	up	4.013
1616	10575	-5.177	CCT4	imputed	down	2.835
1616	22948	-5.008	CCT5	imputed	down	2.447
1616	10574	-6.338	CCT7	imputed	down	5.821
1616	51293	-7.262	CD320	measured	down	9.428
1616	960	-7.803	CD44	measured	down	11.228
1616	991	-4.163	CDC20	measured	down	1.513
1616	8318	-7.540	CDC45	measured	down	10.338
1616	55038	-6.661	CDCA4	measured	down	7.575
1616	1001	4.796	CDH3	measured	up	2.801
1616	23097	5.006	CDK19	measured	up	3.265
1616	1019	-6.555	CDK4	measured	down	7.264
1616	8851	4.692	CDK5R1	measured	up	2.577
1616	1022	-6.498	CDK7	measured	down	7.099
1616	1050	6.853	CEBPA	measured	up	8.150
1616	1052	5.136	CEBPD	measured	up	3.561
1616	57214	4.548	CEMIP	imputed	up	1.454
1616	10390	5.795	CEPT1	imputed	up	4.353
1616	1066	4.887	CES1	imputed	up	2.178
1616	11200	5.862	CHEK2	measured	up	5.349
1616	26511	-6.082	CHIC2	measured	down	5.935
1616	1119	5.333	CHKA	imputed	up	3.203
1616	79643	9.215	CHMP6	measured	up	16.517
1616	11261	4.081	CHP1	measured	up	1.358
1616	1138	5.028	CHRNA5	imputed	up	2.493
1616	57019	-6.465	CIAPIN1	measured	down	7.004
1616	1163	-5.991	CKS1B	imputed	down	4.869
1616	9022	4.896	CLIC3	imputed	up	2.197
1616	8192	-4.644	CLPP	imputed	down	1.654
1616	10175	-4.944	CNIH1	imputed	down	2.304
1616	4850	6.031	CNOT4	measured	up	5.798
1616	1301	5.225	COL11A1	imputed	up	2.947
1616	1307	4.975	COL16A1	imputed	up	2.373
1616	1289	5.120	COL5A1	imputed	up	2.703
1616	1293	4.763	COL6A3	imputed	up	1.907
1616	11316	-5.366	COPE	imputed	down	3.282
1616	8533	-5.821	COPS3	imputed	down	4.421
1616	22818	-4.604	COPZ1	imputed	down	1.570
1616	51226	4.596	COPZ2	imputed	up	1.554
1616	80219	4.598	COQ10B	imputed	up	1.558
1616	10391	6.185	CORO2B	imputed	up	5.395
1616	23406	-9.218	COTL1	imputed	down	15.707
1616	55313	4.524	CPPED1	imputed	up	1.405
1616	54544	5.291	CRCT1	imputed	up	3.103
1616	90993	4.980	CREB3L1	imputed	up	2.384
1616	54677	5.204	CROT	imputed	up	2.898
1616	10675	4.481	CSPG5	imputed	up	1.317
1616	1470	4.608	CST2	imputed	up	1.579
1616	1491	4.643	CTH	imputed	up	1.652
1616	9811	4.628	CTIF	imputed	up	1.621
1616	8727	7.874	CTNNAL1	measured	up	11.474
1616	1514	-4.366	CTSL	measured	down	1.907
1616	7852	4.710	CXCR4	measured	up	2.616
1616	1537	-4.526	CYC1	imputed	down	1.409
1616	54205	-4.430	CYCS	measured	down	2.035
1616	9267	4.223	CYTH1	measured	up	1.628
1616	51339	5.351	DACT1	imputed	up	3.246
1616	1628	5.902	DBP	imputed	up	4.633
1616	11258	-4.658	DCTN3	imputed	down	1.684
1616	79077	-4.893	DCTPP1	imputed	down	2.191
1616	1650	-4.827	DDOST	imputed	down	2.046
1616	51202	-7.272	DDX47	imputed	down	8.639
1616	1673	5.444	DEFB4A	imputed	up	3.471
1616	7913	-4.879	DEK	imputed	down	2.160
1616	79961	7.471	DENND2D	measured	up	10.109
1616	1677	4.287	DFFB	measured	up	1.752
1616	79947	6.358	DHDDS	measured	up	6.699
1616	79758	4.876	DHRS12	imputed	up	2.153
1616	54505	4.775	DHX29	measured	up	2.755
1616	9704	4.864	DHX34	imputed	up	2.127
1616	79665	-5.492	DHX40	imputed	down	3.589
1616	1734	5.016	DIO2	imputed	up	2.466
1616	9077	6.207	DIRAS3	imputed	up	5.455
1616	1738	-4.519	DLD	measured	down	2.216
1616	54919	-5.036	DNAAF5	imputed	down	2.511
1616	9093	-5.614	DNAJA3	measured	down	4.714
1616	10126	4.609	DNAL4	imputed	up	1.581
1616	10059	-9.238	DNM1L	measured	down	16.610
1616	1796	6.342	DOK1	imputed	up	5.832
1616	1808	-4.766	DPYSL2	imputed	down	1.914
1616	10589	-4.368	DRAP1	measured	down	1.911
1616	1829	5.428	DSG2	measured	up	4.254
1616	11266	-4.711	DUSP12	imputed	down	1.796
1616	1870	5.040	E2F2	measured	up	3.342
1616	10969	-7.791	EBNA1BP2	measured	down	11.187
1616	1889	4.736	ECE1	imputed	up	1.849
1616	1945	5.462	EFNA4	imputed	up	3.515
1616	10278	6.142	EFS	imputed	up	5.277
1616	1950	7.688	EGF	measured	up	10.835
1616	1956	4.090	EGFR	measured	up	1.375
1616	1959	4.698	EGR2	imputed	up	1.768
1616	1939	-5.807	EIF2D	imputed	down	4.384
1616	8894	-5.124	EIF2S2	imputed	down	2.712
1616	8668	-5.293	EIF3I	imputed	down	3.107
1616	56478	4.941	EIF4ENIF1	imputed	up	2.297
1616	3692	-5.422	EIF6	imputed	down	3.417
1616	1999	5.485	ELF3	imputed	up	3.571
